RYDER	13,099	1747	93.5%	2370	14,004
STARKEY	13,093	1748	90.4%	2297	14,483
OUELLETTE	13,090	1749	97.0%	2455	13,498
BURR	13,073	1750	88.1%	2253	14,839
FOSS	13,064	1751	95.1%	2418	13,737
CROUSE	13,057	1752	95.6%	2430	13,654
KRUGER	13,054	1753	96.0%	2439	13,599
PRITCHETT	13,038	1754	71.1%	1796	18,350
MCMAHAN	13,034	1755	92.6%	2356	14,071
ESTEP	13,034	1755	94.5%	2411	13,793
COY	13,032	1757	83.7%	2142	15,561
STRAUSS	13,030	1758	95.0%	2420	13,719
BARTLEY	13,019	1759	80.6%	2055	16,154
DAIGLE	13,019	1759	94.5%	2412	13,784
HIGGINBOTHAM	13,008	1761	90.3%	2304	14,404
HEATON	13,005	1762	94.9%	2424	13,700
GOETZ	13,005	1762	96.4%	2456	13,495
HECK	13,003	1764	94.6%	2415	13,744
GUNDERSON	13,000	1765	95.7%	2442	13,583
RENNER	12,994	1766	95.9%	2448	13,547
JOHN	12,992	1767	47.0%	1161	27,643
GRAF	12,991	1768	95.8%	2445	13,558
LIND	12,963	1769	90.6%	2316	14,302
ABERNATHY	12,960	1770	80.0%	2051	16,194
LAWLER	12,955	1771	91.3%	2336	14,194
CLEMENS	12,952	1772	92.5%	2373	13,995
BARTHOLOMEW	12,941	1773	88.1%	2266	14,696
HOUGH	12,937	1774	85.7%	2208	15,090
GALE	12,935	1775	85.1%	2197	15,193
ROONEY	12,930	1776	95.6%	2450	13,527
HARMS	12,923	1777	96.0%	2459	13,468
STRINGER	12,920	1778	77.7%	1999	16,634
SMALLWOOD	12,914	1779	70.9%	1811	18,227
PRIEST	12,914	1779	90.0%	2309	14,350
WHITTAKER	12,913	1781	78.5%	2023	16,441
DONOHUE	12,908	1782	96.2%	2466	13,416
TIERNEY	12,895	1783	97.2%	2491	13,262
EPSTEIN	12,878	1784	97.1%	2489	13,269
STUBBS	12,875	1785	67.5%	1722	19,068
TROYER	12,866	1786	98.3%	2536	13,091
HAMBY	12,850	1787	93.1%	2409	13,802
KAHN	12,841	1788	88.1%	2284	14,570
TRIMBLE	12,821	1789	82.3%	2138	15,576
HOGUE	12,815	1790	83.0%	2159	15,442
LUKE	12,810	1791	75.3%	1940	17,016
CHASTAIN	12,801	1792	95.5%	2469	13,403
THURSTON	12,800	1793	85.8%	2234	14,918
BRANNON	12,798	1794	81.8%	2127	15,640
MALLOY	12,797	1795	79.7%	2070	16,056
BOCK	12,787	1796	95.6%	2476	13,369
IRELAND	12,782	1797	90.2%	2342	14,168
HILLMAN	12,775	1798	82.7%	2156	15,448
FAIRCHILD	12,762	1799	93.2%	2424	13,700
FLINT	12,757	1800	86.9%	2268	14,683
MORRISSEY	12,753	1801	96.3%	2496	13,244
VANHORN	12,752	1802	93.0%	2421	13,716
THARP	12,752	1802	93.9%	2443	13,578
CARNES	12,734	1804	89.9%	2344	14,158
ROWELL	12,723	1805	82.3%	2154	15,457
FERRARA	12,709	1806	95.1%	2480	13,357
CHEEK	12,700	1807	81.6%	2140	15,566
CREECH	12,699	1808	92.2%	2414	13,770
MOELLER	12,678	1809	96.8%	2533	13,094
WILKES	12,671	1810	71.2%	1856	17,797
PAYTON	12,664	1811	55.6%	1440	22,773
MICHEL	12,649	1812	58.9%	1539	21,487
HERRMANN	12,649	1812	96.9%	2541	13,056
RUSS	12,610	1814	73.6%	1931	17,136
SQUIRES	12,604	1815	90.2%	2380	13,969
CHAMPION	12,592	1816	74.5%	1953	16,900
LEARY	12,574	1817	83.1%	2203	15,127
HITCHCOCK	12,574	1817	92.0%	2427	13,664
TITUS	12,569	1819	82.0%	2172	15,321
ELLER	12,566	1820	94.9%	2497	13,243
WRAY	12,564	1821	84.8%	2257	14,812
RINEHART	12,560	1822	95.2%	2510	13,192
HACKER	12,552	1823	95.2%	2513	13,178
MAJOR	12,542	1824	63.4%	1659	19,791
WILES	12,530	1825	90.7%	2406	13,810
BORDEN	12,528	1826	81.7%	2171	15,342
GILLILAND	12,523	1827	95.1%	2517	13,170
WORTHINGTON	12,518	1828	89.2%	2363	14,038
MAST	12,518	1828	97.3%	2587	12,869
OVERTON	12,517	1830	69.2%	1822	18,094
YOUNGBLOOD	12,507	1831	71.5%	1884	17,485
DEVRIES	12,503	1832	96.5%	2567	12,958
SEAMAN	12,498	1833	94.3%	2492	13,260
MCGREGOR	12,493	1834	83.5%	2227	14,969
SCHERER	12,480	1835	96.8%	2580	12,889
STARNES	12,478	1836	90.1%	2400	13,844
BARNEY	12,474	1837	80.2%	2144	15,556
WILLEY	12,464	1838	94.8%	2521	13,145
MINTON	12,457	1839	91.1%	2426	13,667
STCLAIR	12,450	1840	87.1%	2318	14,296
MACKENZIE	12,449	1841	94.5%	2515	13,174
LINCOLN	12,445	1842	77.4%	2068	16,070
BURNETTE	12,436	1843	75.8%	2026	16,409
HUMPHREYS	12,434	1844	91.8%	2447	13,548
WISNIEWSKI	12,431	1845	97.4%	2602	12,760
HEIN	12,423	1846	95.9%	2569	12,953
DAMICO	12,416	1847	95.8%	2565	12,966
BOUCHARD	12,411	1848	96.4%	2586	12,870
BACHMAN	12,410	1849	96.3%	2582	12,887
BEAM	12,407	1850	93.8%	2502	13,230
FOUNTAIN	12,405	1851	65.0%	1720	19,094
RHOADS	12,404	1852	95.4%	2557	13,008
LUTHER	12,401	1853	91.2%	2438	13,601
BRANTLEY	12,399	1854	62.1%	1646	19,953
STALLINGS	12,389	1855	73.7%	1968	16,819
STEWARD	12,385	1856	57.4%	1533	21,558
WHITING	12,382	1857	78.8%	2116	15,719
HOLM	12,377	1858	96.0%	2578	12,894
WAHL	12,367	1859	95.6%	2574	12,933
SOUSA	12,363	1860	87.2%	2339	14,183
WESTFALL	12,359	1861	95.3%	2564	12,968
PRUETT	12,324	1862	94.0%	2526	13,113
LOVETT	12,313	1863	66.8%	1789	18,421
ISAACS	12,308	1864	85.6%	2306	14,379
DOW	12,306	1865	84.2%	2278	14,622
MCNULTY	12,306	1865	94.1%	2538	13,080
SHANK	12,301	1867	94.1%	2539	13,070
GIVENS	12,300	1868	51.6%	1364	23,823
SNODGRASS	12,295	1869	94.8%	2566	12,963
SMILEY	12,285	1870	64.6%	1728	19,014
CRUMP	12,277	1871	61.5%	1643	19,973
ROBB	12,274	1872	91.2%	2460	13,455
VITALE	12,271	1873	95.7%	2593	12,826
STEINBERG	12,265	1874	96.5%	2610	12,715
BUSBY	12,254	1875	79.4%	2161	15,424
REYES	12,230	1876	5.3%	81	232,511
EMMONS	12,229	1877	92.9%	2518	13,162
ROWAN	12,225	1878	88.6%	2408	13,803
UPTON	12,221	1879	89.7%	2432	13,630
WENDT	12,221	1879	95.9%	2605	12,744
SHELLEY	12,218	1881	87.3%	2373	13,995
FUCHS	12,211	1882	96.1%	2612	12,707
BOLES	12,210	1883	83.4%	2274	14,644
BALES	12,206	1884	93.7%	2550	13,028
RECTOR	12,202	1885	89.7%	2437	13,609
MCCARTNEY	12,198	1886	93.8%	2555	13,011
FINNEY	12,197	1887	72.1%	1950	16,919
ELLSWORTH	12,194	1888	92.3%	2506	13,213
NOONAN	12,191	1889	96.4%	2625	12,641
MORALES	12,188	1890	5.6%	90	217,642
STAPLES	12,182	1891	73.5%	2007	16,572
WHITTEN	12,182	1891	87.8%	2393	13,876
STRANGE	12,180	1893	83.5%	2282	14,582
TROTTER	12,178	1894	64.3%	1734	18,946
BLANK	12,175	1895	95.8%	2613	12,706
SHIPMAN	12,172	1896	81.6%	2235	14,917
POLK	12,157	1897	47.8%	1270	25,438
GRAFF	12,144	1898	96.4%	2637	12,601
PRATHER	12,142	1899	77.7%	2129	15,631
CROOK	12,139	1900	85.0%	2323	14,279
BELANGER	12,131	1901	96.0%	2628	12,634
NICKERSON	12,111	1902	78.6%	2162	15,409
TEMPLETON	12,103	1903	91.0%	2483	13,299
BEAVERS	12,100	1904	79.0%	2175	15,316
SCHELL	12,095	1905	94.6%	2596	12,785
HOOK	12,084	1906	91.7%	2516	13,171
KINSEY	12,083	1907	78.7%	2169	15,357
RUCKER	12,069	1908	48.0%	1287	25,160
MCNEILL	12,049	1909	65.9%	1806	18,272
GRIFFITHS	12,048	1910	88.8%	2444	13,563
HOPE	12,043	1911	72.1%	1988	16,710
WATT	12,040	1912	81.0%	2246	14,872
GARBER	12,038	1913	95.9%	2646	12,558
PENDLETON	12,031	1914	75.1%	2076	16,026
HOOKER	12,030	1915	73.0%	2017	16,479
TRAHAN	12,030	1915	87.6%	2419	13,733
CONDON	12,023	1917	94.7%	2620	12,690
MESSINA	12,021	1918	95.2%	2631	12,626
NORWOOD	12,020	1919	55.4%	1520	21,678
DOUGLASS	12,017	1920	84.4%	2329	14,236
HOUCK	12,017	1920	96.5%	2667	12,458
KEENER	12,015	1922	92.1%	2545	13,046
KENYON	12,014	1923	95.2%	2635	12,620
WILL	12,013	1924	91.2%	2514	13,177
DOWD	12,010	1925	90.4%	2486	13,279
JERNIGAN	12,001	1926	78.4%	2182	15,298
DENNISON	12,001	1926	84.9%	2348	14,132
STOCK	12,001	1926	96.2%	2657	12,479
ADCOCK	12,000	1929	95.6%	2647	12,550
BRANHAM	11,997	1930	88.5%	2446	13,550
EBERT	11,992	1931	96.4%	2671	12,440
CHRISTY	11,987	1932	90.2%	2484	13,295
FAIR	11,981	1933	67.9%	1870	17,658
MCCAIN	11,974	1934	66.8%	1842	17,933
SAMS	11,974	1934	77.5%	2158	15,446
HERRINGTON	11,974	1934	87.9%	2434	13,628
SEITZ	11,970	1937	96.7%	2683	12,375
DANIELSON	11,964	1938	94.8%	2633	12,622
KNOTT	11,960	1939	85.4%	2369	14,008
CHENEY	11,956	1940	92.2%	2563	12,970
BURROUGHS	11,949	1941	71.5%	1990	16,702
SCHUBERT	11,943	1942	95.9%	2664	12,460
JARRELL	11,940	1943	90.3%	2504	13,224
PEASE	11,922	1944	92.9%	2592	12,828
BREEN	11,920	1945	90.1%	2499	13,237
DICKENS	11,872	1946	65.3%	1814	18,181
CARRIER	11,865	1947	88.5%	2467	13,413
TROUT	11,864	1948	94.4%	2642	12,569
CURRIE	11,862	1949	71.3%	2000	16,627
MAIN	11,852	1950	93.8%	2629	12,631
TRIPLETT	11,850	1951	68.0%	1890	17,422
REES	11,849	1952	95.1%	2669	12,456
PICKERING	11,846	1953	90.1%	2519	13,154
FARRAR	11,840	1954	81.9%	2301	14,451
BOLIN	11,839	1955	91.8%	2577	12,895
VICK	11,831	1956	84.5%	2368	14,009
JOLLY	11,829	1957	78.0%	2198	15,166
JAEGER	11,829	1957	96.2%	2695	12,298
DARBY	11,803	1959	66.1%	1850	17,854
DOWELL	11,802	1960	77.5%	2192	15,226
PARISH	11,788	1961	82.7%	2327	14,250
KELSEY	11,779	1962	85.1%	2397	13,849
CARON	11,779	1962	95.4%	2690	12,343
COBURN	11,777	1964	87.1%	2454	13,514
FRANTZ	11,773	1965	96.1%	2699	12,252
REICH	11,766	1966	95.8%	2696	12,283
BEARDEN	11,765	1967	90.1%	2543	13,051
WILLETT	11,764	1968	92.6%	2613	12,706
KITCHEN	11,756	1969	81.2%	2298	14,478
BOLLINGER	11,755	1970	96.5%	2713	12,180
SATTERFIELD	11,750	1971	85.0%	2405	13,824
GANN	11,746	1972	93.5%	2645	12,563
RUDD	11,737	1973	82.8%	2343	14,167
WINSLOW	11,722	1974	85.5%	2422	13,713
DRUMMOND	11,720	1975	68.8%	1937	17,032
CASPER	11,717	1976	94.1%	2667	12,458
MARLOW	11,706	1977	88.8%	2511	13,185
WAY	11,688	1978	82.2%	2334	14,222
WHITMORE	11,687	1979	77.2%	2202	15,135
DENNEY	11,682	1980	94.7%	2692	12,333
SALISBURY	11,681	1981	92.8%	2640	12,581
CLEVENGER	11,675	1982	96.1%	2725	12,146
HOBSON	11,673	1983	70.7%	2011	16,517
WAKEFIELD	11,668	1984	83.0%	2360	14,058
DEVLIN	11,663	1985	93.6%	2664	12,460
MCCLELLAND	11,654	1986	85.6%	2435	13,610
NEWBERRY	11,650	1987	88.0%	2501	13,233
BARONE	11,649	1988	95.4%	2705	12,208
MARTINO	11,648	1989	90.4%	2580	12,889
AMATO	11,640	1990	93.8%	2676	12,411
HASKINS	11,630	1991	70.7%	2022	16,457
WHIPPLE	11,621	1992	86.8%	2471	13,387
CASTRO	11,620	1993	8.7%	194	133,254
ORTIZ	11,593	1994	5.4%	94	214,683
LEAVITT	11,589	1995	94.8%	2702	12,223
ELY	11,579	1996	89.9%	2583	12,884
ASHER	11,576	1997	91.1%	2611	12,710
SPEAR	11,573	1998	88.7%	2544	13,049
GIRARD	11,570	1999	93.3%	2677	12,407
STOREY	11,568	2000	86.0%	2461	13,450
